Time,Open,High,Low,Close,Volume
16.12.2002 08:00:00.000,1.02250,1.03400,1.02060,1.02850,172064.00
17.12.2002 08:00:00.000,1.02800,1.02950,1.02230,1.02670,119225.00
18.12.2002 08:00:00.000,1.02650,1.02960,1.02040,1.02750,177484.00
19.12.2002 08:00:00.000,1.02700,1.02830,1.02380,1.02680,153096.00
20.12.2002 08:00:00.000,1.02680,1.02680,1.02680,1.02680,0.00
21.12.2002 08:00:00.000,1.02680,1.02680,1.02680,1.02680,0.00
22.12.2002 08:00:00.000,1.02650,1.03230,1.02140,1.02600,134129.00
23.12.2002 08:00:00.000,1.02610,1.03310,1.02500,1.03020,50129.00
24.12.2002 08:00:00.000,1.03000,1.03330,1.02760,1.03190,56903.00
25.12.2002 08:00:00.000,1.03140,1.03880,1.03110,1.03740,140903.00
26.12.2002 08:00:00.000,1.03750,1.04490,1.03560,1.04360,115161.00
27.12.2002 08:00:00.000,1.04360,1.04360,1.04360,1.04360,0.00
28.12.2002 08:00:00.000,1.04360,1.04360,1.04360,1.04360,0.00
29.12.2002 08:00:00.000,1.04310,1.04980,1.04030,1.04860,131419.00
30.12.2002 08:00:00.000,1.04890,1.05120,1.04510,1.04910,65032.00
31.12.2002 08:00:00.000,1.04910,1.05060,1.04610,1.04890,172064.00
01.01.2003 08:00:00.000,1.04900,1.05020,1.03310,1.03590,157161.00
02.01.2003 08:00:00.000,1.03550,1.04450,1.03350,1.04250,119225.00
03.01.2003 08:00:00.000,1.04250,1.04250,1.04250,1.04250,0.00
04.01.2003 08:00:00.000,1.04250,1.04250,1.04250,1.04250,0.00
05.01.2003 08:00:00.000,1.04190,1.05000,1.04100,1.04610,89419.00
06.01.2003 08:00:00.000,1.04590,1.04770,1.03920,1.04080,153096.00
07.01.2003 08:00:00.000,1.04060,1.05390,1.03560,1.04920,81290.00
08.01.2003 08:00:00.000,1.04930,1.05470,1.04430,1.04850,174774.00
09.01.2003 08:00:00.000,1.04840,1.05910,1.04700,1.05730,77225.00
10.01.2003 08:00:00.000,1.05730,1.05730,1.05730,1.05730,0.00
11.01.2003 08:00:00.000,1.05730,1.05730,1.05730,1.05730,0.00
12.01.2003 08:00:00.000,1.05720,1.05900,1.05220,1.05370,176129.00
13.01.2003 08:00:00.000,1.05340,1.06050,1.05300,1.05500,96193.00
14.01.2003 08:00:00.000,1.05510,1.05990,1.04990,1.05520,162580.00
15.01.2003 08:00:00.000,1.05560,1.06330,1.05400,1.06120,142258.00
16.01.2003 08:00:00.000,1.06180,1.06850,1.05990,1.06670,170709.00
17.01.2003 08:00:00.000,1.06670,1.06670,1.06670,1.06670,0.00
18.01.2003 08:00:00.000,1.06670,1.06670,1.06670,1.06670,0.00
19.01.2003 08:00:00.000,1.06640,1.06970,1.06280,1.06730,98903.00
20.01.2003 08:00:00.000,1.06740,1.07410,1.06290,1.07270,47419.00
21.01.2003 08:00:00.000,1.07240,1.07470,1.06800,1.07370,46064.00
22.01.2003 08:00:00.000,1.07280,1.07850,1.07010,1.07460,117871.00
23.01.2003 08:00:00.000,1.07410,1.08610,1.07360,1.08260,170709.00
24.01.2003 08:00:00.000,1.08260,1.08260,1.08260,1.08260,0.00
25.01.2003 08:00:00.000,1.08260,1.08260,1.08260,1.08260,0.00
26.01.2003 08:00:00.000,1.08260,1.09130,1.07790,1.08550,78580.00
27.01.2003 08:00:00.000,1.08450,1.08620,1.07780,1.08280,77225.00
28.01.2003 08:00:00.000,1.08210,1.08990,1.08060,1.08390,60967.00
29.01.2003 08:00:00.000,1.08380,1.08520,1.07260,1.08180,100258.00
30.01.2003 08:00:00.000,1.08130,1.08380,1.07200,1.07690,139548.00
31.01.2003 08:00:00.000,1.07690,1.07690,1.07690,1.07690,0.00
01.02.2003 08:00:00.000,1.07690,1.07690,1.07690,1.07690,0.00
02.02.2003 08:00:00.000,1.07680,1.08020,1.06880,1.07910,131419.00
03.02.2003 08:00:00.000,1.07830,1.09120,1.07610,1.08860,147677.00
04.02.2003 08:00:00.000,1.08880,1.09420,1.07340,1.07780,92129.00
05.02.2003 08:00:00.000,1.07800,1.08640,1.07640,1.08290,77225.00
06.02.2003 08:00:00.000,1.08210,1.08370,1.07310,1.08230,90774.00
07.02.2003 08:00:00.000,1.08230,1.08230,1.08230,1.08230,0.00
08.02.2003 08:00:00.000,1.08230,1.08230,1.08230,1.08230,0.00
09.02.2003 08:00:00.000,1.08130,1.08270,1.07260,1.07300,62322.00
10.02.2003 08:00:00.000,1.07300,1.07620,1.06660,1.07340,168000.00
11.02.2003 08:00:00.000,1.07320,1.07690,1.07040,1.07050,109742.00
12.02.2003 08:00:00.000,1.07050,1.08580,1.07050,1.08280,63677.00
13.02.2003 08:00:00.000,1.08270,1.08500,1.07620,1.07900,88064.00
14.02.2003 08:00:00.000,1.07900,1.07900,1.07900,1.07900,0.00
15.02.2003 08:00:00.000,1.07900,1.07900,1.07900,1.07900,0.00
16.02.2003 08:00:00.000,1.07870,1.07940,1.06750,1.07220,54193.00
17.02.2003 08:00:00.000,1.07110,1.07570,1.06760,1.06820,173419.00
18.02.2003 08:00:00.000,1.06860,1.07660,1.06660,1.07450,54193.00
19.02.2003 08:00:00.000,1.07460,1.08350,1.07400,1.08170,130064.00
20.02.2003 08:00:00.000,1.08250,1.08470,1.07520,1.07690,159871.00
21.02.2003 08:00:00.000,1.07690,1.07690,1.07690,1.07690,0.00
22.02.2003 08:00:00.000,1.07690,1.07690,1.07690,1.07690,0.00
23.02.2003 08:00:00.000,1.07710,1.08070,1.07080,1.07940,86709.00
24.02.2003 08:00:00.000,1.07950,1.08220,1.07440,1.07570,59612.00
25.02.2003 08:00:00.000,1.07590,1.08100,1.07310,1.07810,154451.00
26.02.2003 08:00:00.000,1.07810,1.08370,1.07370,1.07430,59612.00
27.02.2003 08:00:00.000,1.07410,1.08070,1.07370,1.08000,98903.00
28.02.2003 08:00:00.000,1.08000,1.08000,1.08000,1.08000,0.00
01.03.2003 08:00:00.000,1.08000,1.08000,1.08000,1.08000,0.00
02.03.2003 08:00:00.000,1.08020,1.09010,1.07700,1.08910,143613.00
03.03.2003 08:00:00.000,1.08920,1.09360,1.08760,1.08860,56903.00
04.03.2003 08:00:00.000,1.08860,1.10030,1.08860,1.09550,153096.00
05.03.2003 08:00:00.000,1.09580,1.10090,1.09260,1.09710,48774.00
06.03.2003 08:00:00.000,1.09670,1.10660,1.09670,1.10080,104322.00
07.03.2003 08:00:00.000,1.10080,1.10080,1.10080,1.10080,0.00
08.03.2003 08:00:00.000,1.10080,1.10080,1.10080,1.10080,0.00
09.03.2003 08:00:00.000,1.10050,1.10730,1.09980,1.10550,88064.00
10.03.2003 08:00:00.000,1.10560,1.10830,1.10060,1.10380,151742.00
11.03.2003 08:00:00.000,1.10410,1.10570,1.09840,1.09960,74516.00
12.03.2003 08:00:00.000,1.09950,1.09950,1.07810,1.07830,143613.00
13.03.2003 08:00:00.000,1.07740,1.08200,1.06940,1.07360,79935.00
14.03.2003 08:00:00.000,1.07360,1.07360,1.07360,1.07360,0.00
15.03.2003 08:00:00.000,1.07360,1.07360,1.07360,1.07360,0.00
16.03.2003 08:00:00.000,1.07400,1.08430,1.05840,1.06180,172064.00
17.03.2003 08:00:00.000,1.06210,1.06530,1.05440,1.06320,48774.00
18.03.2003 08:00:00.000,1.06160,1.06530,1.05380,1.06440,169355.00
19.03.2003 08:00:00.000,1.06440,1.06550,1.05500,1.05830,73161.00
20.03.2003 08:00:00.000,1.05830,1.06700,1.05320,1.06020,100258.00
21.03.2003 08:00:00.000,1.06020,1.06130,1.04980,1.05290,135484.00
22.03.2003 08:00:00.000,1.05290,1.05290,1.05290,1.05290,0.00
23.03.2003 08:00:00.000,1.05290,1.06070,1.05290,1.05950,142258.00
24.03.2003 08:00:00.000,1.05960,1.06740,1.05640,1.06450,174774.00
25.03.2003 08:00:00.000,1.06460,1.07210,1.06290,1.06600,62322.00
26.03.2003 08:00:00.000,1.06600,1.07020,1.06190,1.06940,153096.00
27.03.2003 08:00:00.000,1.06950,1.07440,1.06580,1.06950,100258.00
28.03.2003 08:00:00.000,1.06940,1.08030,1.06650,1.07820,81290.00
29.03.2003 08:00:00.000,1.07820,1.07820,1.07820,1.07820,0.00
30.03.2003 08:00:00.000,1.07820,1.08000,1.07770,1.07860,169355.00
31.03.2003 08:00:00.000,1.07860,1.09310,1.07790,1.09170,85354.00
01.04.2003 08:00:00.000,1.09170,1.09580,1.08300,1.09350,82645.00
02.04.2003 08:00:00.000,1.09330,1.09420,1.07280,1.07630,127354.00
03.04.2003 08:00:00.000,1.07610,1.07910,1.06820,1.07620,135484.00
04.04.2003 08:00:00.000,1.07610,1.07670,1.06820,1.07320,168000.00
05.04.2003 08:00:00.000,1.07320,1.07320,1.07320,1.07320,0.00
06.04.2003 08:00:00.000,1.07320,1.07320,1.06570,1.06740,112451.00
07.04.2003 08:00:00.000,1.06740,1.07020,1.05570,1.06780,140903.00
08.04.2003 08:00:00.000,1.06750,1.07280,1.06380,1.07170,82645.00
09.04.2003 08:00:00.000,1.07170,1.07820,1.06710,1.07690,111096.00
10.04.2003 08:00:00.000,1.07700,1.08300,1.07570,1.07840,132774.00
11.04.2003 08:00:00.000,1.07840,1.08150,1.06890,1.07540,163935.00
12.04.2003 08:00:00.000,1.07540,1.07540,1.07540,1.07540,0.00
13.04.2003 08:00:00.000,1.07540,1.07540,1.07140,1.07240,127354.00
14.04.2003 08:00:00.000,1.07260,1.08110,1.07130,1.07730,51483.00
15.04.2003 08:00:00.000,1.07740,1.08210,1.07150,1.07920,126000.00
16.04.2003 08:00:00.000,1.07910,1.09190,1.07800,1.09060,138193.00
17.04.2003 08:00:00.000,1.09050,1.09750,1.08630,1.08800,90774.00
18.04.2003 08:00:00.000,1.08760,1.08970,1.08650,1.08770,142258.00
19.04.2003 08:00:00.000,1.08770,1.08770,1.08770,1.08770,0.00
20.04.2003 08:00:00.000,1.08770,1.09060,1.08740,1.08990,161225.00
21.04.2003 08:00:00.000,1.08980,1.09060,1.08190,1.08570,136838.00
22.04.2003 08:00:00.000,1.08580,1.10020,1.08450,1.09620,139548.00
23.04.2003 08:00:00.000,1.09630,1.09820,1.09180,1.09540,177484.00
24.04.2003 08:00:00.000,1.09540,1.10480,1.09410,1.10330,86709.00
25.04.2003 08:00:00.000,1.10310,1.10490,1.09570,1.10340,69096.00
26.04.2003 08:00:00.000,1.10340,1.10340,1.10340,1.10340,0.00
27.04.2003 08:00:00.000,1.10340,1.10450,1.10250,1.10340,132774.00
28.04.2003 08:00:00.000,1.10340,1.10760,1.09710,1.09750,109742.00
29.04.2003 08:00:00.000,1.09730,1.11240,1.09270,1.11070,151742.00
30.04.2003 08:00:00.000,1.11090,1.11870,1.10950,1.11720,143613.00
01.05.2003 08:00:00.000,1.11710,1.12850,1.11500,1.12360,119225.00
02.05.2003 08:00:00.000,1.12380,1.12700,1.11860,1.12280,67742.00
03.05.2003 08:00:00.000,1.12280,1.12280,1.12280,1.12280,0.00
04.05.2003 08:00:00.000,1.12280,1.12350,1.12150,1.12270,115161.00
05.05.2003 08:00:00.000,1.12250,1.13030,1.12010,1.12910,109742.00
06.05.2003 08:00:00.000,1.12900,1.14530,1.12720,1.14280,121935.00
07.05.2003 08:00:00.000,1.14200,1.14340,1.13250,1.13600,93483.00
08.05.2003 08:00:00.000,1.13520,1.15380,1.13000,1.15160,140903.00
09.05.2003 08:00:00.000,1.15170,1.15390,1.14330,1.14870,98903.00
10.05.2003 08:00:00.000,1.14870,1.15120,1.14870,1.14930,150387.00
11.05.2003 08:00:00.000,1.14930,1.16260,1.14930,1.15560,73161.00
12.05.2003 08:00:00.000,1.15540,1.16260,1.15070,1.15130,123290.00
13.05.2003 08:00:00.000,1.15140,1.15570,1.14600,1.15200,94838.00
14.05.2003 08:00:00.000,1.15170,1.15350,1.14650,1.14700,88064.00
15.05.2003 08:00:00.000,1.14720,1.14890,1.13670,1.13900,168000.00
16.05.2003 08:00:00.000,1.13880,1.15950,1.13810,1.15950,51483.00
17.05.2003 08:00:00.000,1.15950,1.16700,1.15830,1.16600,140903.00
18.05.2003 08:00:00.000,1.16600,1.17380,1.16190,1.16420,67742.00
19.05.2003 08:00:00.000,1.16680,1.17380,1.16190,1.16300,82645.00
20.05.2003 08:00:00.000,1.16300,1.17460,1.15990,1.17210,92129.00
21.05.2003 08:00:00.000,1.17200,1.17430,1.16220,1.16540,59612.00
22.05.2003 08:00:00.000,1.16530,1.17290,1.16170,1.16790,120580.00
23.05.2003 08:00:00.000,1.16780,1.18430,1.16630,1.18390,85354.00
24.05.2003 08:00:00.000,1.18390,1.18410,1.18210,1.18230,60967.00
25.05.2003 08:00:00.000,1.18230,1.18760,1.17950,1.18580,90774.00
26.05.2003 08:00:00.000,1.18130,1.18760,1.17950,1.18630,73161.00
27.05.2003 08:00:00.000,1.18630,1.19320,1.18070,1.18100,150387.00
28.05.2003 08:00:00.000,1.18150,1.18460,1.17020,1.17540,78580.00
29.05.2003 08:00:00.000,1.17540,1.19170,1.16900,1.18820,147677.00
30.05.2003 08:00:00.000,1.18800,1.18960,1.17400,1.17830,139548.00
31.05.2003 08:00:00.000,1.17830,1.17830,1.17070,1.17100,81290.00
01.06.2003 08:00:00.000,1.17100,1.17690,1.16490,1.17430,82645.00
02.06.2003 08:00:00.000,1.17220,1.17690,1.16490,1.17420,108387.00
03.06.2003 08:00:00.000,1.17390,1.17800,1.16850,1.17220,132774.00
04.06.2003 08:00:00.000,1.17230,1.17490,1.16310,1.16470,62322.00
05.06.2003 08:00:00.000,1.16460,1.18880,1.16270,1.18330,119225.00
06.06.2003 08:00:00.000,1.18330,1.18800,1.16810,1.16980,70451.00
07.06.2003 08:00:00.000,1.16980,1.17020,1.16880,1.16900,65032.00
08.06.2003 08:00:00.000,1.16900,1.17880,1.16540,1.17100,89419.00
09.06.2003 08:00:00.000,1.16990,1.17880,1.16540,1.17100,77225.00
10.06.2003 08:00:00.000,1.17120,1.17430,1.16640,1.16700,85354.00
11.06.2003 08:00:00.000,1.16680,1.17830,1.16560,1.17530,96193.00
12.06.2003 08:00:00.000,1.17500,1.18070,1.17010,1.17710,88064.00
13.06.2003 08:00:00.000,1.17640,1.18790,1.17330,1.18670,135484.00
14.06.2003 08:00:00.000,1.18670,1.18750,1.18570,1.18690,154451.00
15.06.2003 08:00:00.000,1.18690,1.19290,1.18120,1.18190,79935.00
16.06.2003 08:00:00.000,1.18740,1.19290,1.18120,1.18270,142258.00
17.06.2003 08:00:00.000,1.18260,1.18670,1.17660,1.17820,153096.00
18.06.2003 08:00:00.000,1.17820,1.18030,1.16590,1.16810,100258.00
19.06.2003 08:00:00.000,1.16800,1.17400,1.15800,1.17070,74516.00
20.06.2003 08:00:00.000,1.17050,1.17350,1.15480,1.16030,155806.00
21.06.2003 08:00:00.000,1.16030,1.16030,1.15900,1.16000,59612.00
22.06.2003 08:00:00.000,1.16000,1.16060,1.15060,1.15500,109742.00
23.06.2003 08:00:00.000,1.15820,1.16060,1.15060,1.15430,59612.00
24.06.2003 08:00:00.000,1.15440,1.15820,1.14740,1.15020,139548.00
25.06.2003 08:00:00.000,1.15000,1.16230,1.14930,1.15350,79935.00
26.06.2003 08:00:00.000,1.15350,1.15440,1.14110,1.14260,121935.00
27.06.2003 08:00:00.000,1.14240,1.14690,1.13970,1.14300,173419.00
28.06.2003 08:00:00.000,1.14300,1.14320,1.14260,1.14300,142258.00
29.06.2003 08:00:00.000,1.14300,1.15350,1.13950,1.15210,161225.00
30.06.2003 08:00:00.000,1.14160,1.15350,1.13950,1.15180,108387.00
01.07.2003 08:00:00.000,1.15200,1.16100,1.15030,1.15530,163935.00
02.07.2003 08:00:00.000,1.15530,1.15630,1.15020,1.15270,162580.00
03.07.2003 08:00:00.000,1.15270,1.15410,1.14300,1.14820,124645.00
04.07.2003 08:00:00.000,1.14800,1.14950,1.14450,1.14920,90774.00
05.07.2003 08:00:00.000,1.14920,1.14920,1.14520,1.14870,74516.00
06.07.2003 08:00:00.000,1.14870,1.14870,1.13080,1.13230,131419.00
07.07.2003 08:00:00.000,1.14690,1.14710,1.13080,1.13240,128709.00
08.07.2003 08:00:00.000,1.13240,1.13530,1.12560,1.13110,82645.00
09.07.2003 08:00:00.000,1.13130,1.13670,1.13030,1.13340,135484.00
10.07.2003 08:00:00.000,1.13330,1.13930,1.13080,1.13490,73161.00
11.07.2003 08:00:00.000,1.13500,1.13540,1.12730,1.12780,98903.00
12.07.2003 08:00:00.000,1.12780,1.12950,1.12650,1.12900,155806.00
13.07.2003 08:00:00.000,1.12900,1.13090,1.12400,1.12700,112451.00
14.07.2003 08:00:00.000,1.12740,1.13090,1.12400,1.12720,107032.00
15.07.2003 08:00:00.000,1.12740,1.13380,1.11280,1.11320,105677.00
16.07.2003 08:00:00.000,1.11300,1.12340,1.11100,1.12160,70451.00
17.07.2003 08:00:00.000,1.12130,1.12670,1.11540,1.12360,93483.00
18.07.2003 08:00:00.000,1.12370,1.13060,1.11690,1.12680,143613.00
19.07.2003 08:00:00.000,1.12680,1.12730,1.12620,1.12650,85354.00
20.07.2003 08:00:00.000,1.12650,1.13580,1.12390,1.13350,108387.00
21.07.2003 08:00:00.000,1.12590,1.13580,1.12530,1.13390,93483.00
22.07.2003 08:00:00.000,1.13390,1.13740,1.13040,1.13200,134129.00
23.07.2003 08:00:00.000,1.13190,1.14930,1.13180,1.14810,144967.00
24.07.2003 08:00:00.000,1.14830,1.15110,1.14210,1.14600,176129.00
25.07.2003 08:00:00.000,1.14610,1.15510,1.14410,1.15100,112451.00
26.07.2003 08:00:00.000,1.15620,1.15620,1.15060,1.15090,146322.00
27.07.2003 08:00:00.000,1.15090,1.15200,1.14500,1.14880,93483.00
28.07.2003 08:00:00.000,1.14860,1.15200,1.14500,1.14870,65032.00
29.07.2003 08:00:00.000,1.14870,1.15400,1.14260,1.14420,65032.00
30.07.2003 08:00:00.000,1.14440,1.14520,1.13320,1.13430,81290.00
31.07.2003 08:00:00.000,1.13410,1.13630,1.12210,1.12330,150387.00
01.08.2003 08:00:00.000,1.12300,1.12830,1.11310,1.12710,123290.00
02.08.2003 08:00:00.000,1.12710,1.12900,1.12660,1.12810,135484.00
03.08.2003 08:00:00.000,1.12810,1.13760,1.12570,1.13550,161225.00
04.08.2003 08:00:00.000,1.13530,1.13990,1.13040,1.13890,74516.00
05.08.2003 08:00:00.000,1.13890,1.14270,1.13230,1.13370,168000.00
06.08.2003 08:00:00.000,1.13390,1.14160,1.13160,1.13640,59612.00
07.08.2003 08:00:00.000,1.13640,1.13790,1.12840,1.13040,176129.00
08.08.2003 08:00:00.000,1.13040,1.13040,1.13040,1.13040,0.00
09.08.2003 08:00:00.000,1.13040,1.13040,1.12980,1.12980,46064.00
10.08.2003 08:00:00.000,1.12980,1.13800,1.12610,1.13560,90774.00
11.08.2003 08:00:00.000,1.13560,1.13730,1.12660,1.12730,172064.00
12.08.2003 08:00:00.000,1.12730,1.13320,1.12160,1.13090,60967.00
13.08.2003 08:00:00.000,1.13110,1.13390,1.12230,1.12610,90774.00
14.08.2003 08:00:00.000,1.12650,1.12890,1.12380,1.12610,176129.00
15.08.2003 08:00:00.000,1.12610,1.12610,1.12610,1.12610,0.00
16.08.2003 08:00:00.000,1.12610,1.13230,1.12450,1.12500,113806.00
17.08.2003 08:00:00.000,1.12320,1.12690,1.11220,1.11380,102967.00
18.08.2003 08:00:00.000,1.11380,1.11480,1.10520,1.11270,88064.00
19.08.2003 08:00:00.000,1.11280,1.11420,1.10780,1.11070,159871.00
20.08.2003 08:00:00.000,1.11070,1.11100,1.08820,1.09300,112451.00
21.08.2003 08:00:00.000,1.09310,1.09470,1.08330,1.08850,124645.00
22.08.2003 08:00:00.000,1.08850,1.08850,1.08850,1.08850,0.00
23.08.2003 08:00:00.000,1.08850,1.08850,1.08850,1.08850,0.00
24.08.2003 08:00:00.000,1.08850,1.09200,1.07970,1.08270,71806.00
25.08.2003 08:00:00.000,1.08270,1.09100,1.07870,1.08750,151742.00
26.08.2003 08:00:00.000,1.08750,1.09320,1.08300,1.08540,98903.00
27.08.2003 08:00:00.000,1.08540,1.09130,1.08070,1.08780,74516.00
28.08.2003 08:00:00.000,1.08820,1.09980,1.08680,1.09800,112451.00
29.08.2003 08:00:00.000,1.09800,1.09800,1.09800,1.09800,0.00
30.08.2003 08:00:00.000,1.09800,1.09800,1.09800,1.09800,0.00
31.08.2003 08:00:00.000,1.09800,1.10160,1.09500,1.09600,58258.00
01.09.2003 08:00:00.000,1.09590,1.09630,1.07970,1.08060,170709.00
02.09.2003 08:00:00.000,1.08060,1.08730,1.07590,1.08180,170709.00
03.09.2003 08:00:00.000,1.08180,1.09500,1.08070,1.09340,48774.00
04.09.2003 08:00:00.000,1.09340,1.11130,1.09130,1.11090,92129.00
05.09.2003 08:00:00.000,1.11090,1.11090,1.11090,1.11090,0.00
06.09.2003 08:00:00.000,1.11090,1.11090,1.11090,1.11090,0.00
07.09.2003 08:00:00.000,1.11010,1.11290,1.10440,1.10660,134129.00
08.09.2003 08:00:00.000,1.10670,1.12400,1.10500,1.12200,48774.00
09.09.2003 08:00:00.000,1.12220,1.12380,1.11600,1.11800,94838.00
10.09.2003 08:00:00.000,1.11830,1.12720,1.11510,1.11830,108387.00
11.09.2003 08:00:00.000,1.11830,1.13240,1.11320,1.12890,146322.00
12.09.2003 08:00:00.000,1.12890,1.12890,1.12890,1.12890,0.00
13.09.2003 08:00:00.000,1.12890,1.12890,1.12890,1.12890,0.00
14.09.2003 08:00:00.000,1.12890,1.13100,1.12390,1.12770,113806.00
15.09.2003 08:00:00.000,1.12770,1.13180,1.11520,1.11640,48774.00
16.09.2003 08:00:00.000,1.11610,1.13000,1.11360,1.12760,138193.00
17.09.2003 08:00:00.000,1.12750,1.13430,1.12250,1.12470,48774.00
18.09.2003 08:00:00.000,1.12470,1.13910,1.12370,1.13790,121935.00
19.09.2003 08:00:00.000,1.13790,1.13790,1.13790,1.13790,0.00
20.09.2003 08:00:00.000,1.13790,1.13790,1.13790,1.13790,0.00
21.09.2003 08:00:00.000,1.13790,1.14970,1.13790,1.14720,113806.00
22.09.2003 08:00:00.000,1.14720,1.15270,1.14260,1.14380,150387.00
23.09.2003 08:00:00.000,1.14380,1.15050,1.14250,1.14830,166645.00
24.09.2003 08:00:00.000,1.14840,1.15350,1.14550,1.14680,112451.00
25.09.2003 08:00:00.000,1.14680,1.14990,1.14380,1.14760,70451.00
26.09.2003 08:00:00.000,1.14760,1.14760,1.14760,1.14760,0.00
27.09.2003 08:00:00.000,1.14760,1.14760,1.14760,1.14760,0.00
28.09.2003 08:00:00.000,1.14560,1.16390,1.13920,1.15770,154451.00
29.09.2003 08:00:00.000,1.15760,1.17350,1.15700,1.16730,127354.00
30.09.2003 08:00:00.000,1.16720,1.17360,1.16520,1.17150,136838.00
01.10.2003 08:00:00.000,1.17150,1.17680,1.16590,1.16770,109742.00
02.10.2003 08:00:00.000,1.16800,1.17210,1.15490,1.15760,154451.00
03.10.2003 08:00:00.000,1.15760,1.15760,1.15760,1.15760,0.00
04.10.2003 08:00:00.000,1.15760,1.15760,1.15760,1.15760,0.00
05.10.2003 08:00:00.000,1.15760,1.17230,1.15300,1.17130,47419.00
06.10.2003 08:00:00.000,1.17130,1.18120,1.16950,1.17800,142258.00
07.10.2003 08:00:00.000,1.17790,1.18430,1.17670,1.18220,47419.00
08.10.2003 08:00:00.000,1.18230,1.18620,1.16830,1.17360,146322.00
09.10.2003 08:00:00.000,1.17370,1.18500,1.16990,1.17970,107032.00
10.10.2003 08:00:00.000,1.17970,1.17970,1.17970,1.17970,0.00
11.10.2003 08:00:00.000,1.17970,1.17970,1.17970,1.17970,0.00
12.10.2003 08:00:00.000,1.18100,1.18150,1.16510,1.16900,101613.00
13.10.2003 08:00:00.000,1.16910,1.17650,1.15800,1.17240,104322.00
14.10.2003 08:00:00.000,1.17250,1.17460,1.15880,1.16190,81290.00
15.10.2003 08:00:00.000,1.16210,1.16960,1.15670,1.15790,71806.00
16.10.2003 08:00:00.000,1.15790,1.16840,1.15430,1.16760,44709.00
17.10.2003 08:00:00.000,1.16760,1.16760,1.16760,1.16760,0.00
18.10.2003 08:00:00.000,1.16760,1.16760,1.16760,1.16760,0.00
19.10.2003 08:00:00.000,1.16760,1.17280,1.15990,1.16280,48774.00
20.10.2003 08:00:00.000,1.16290,1.17010,1.16150,1.16510,74516.00
21.10.2003 08:00:00.000,1.16540,1.18290,1.16470,1.18180,168000.00
22.10.2003 08:00:00.000,1.18180,1.18450,1.17530,1.18210,79935.00
23.10.2003 08:00:00.000,1.18200,1.18560,1.17580,1.17760,65032.00
24.10.2003 08:00:00.000,1.17760,1.17760,1.17760,1.17760,0.00
25.10.2003 08:00:00.000,1.17760,1.17760,1.17760,1.17760,0.00
26.10.2003 08:00:00.000,1.17650,1.17840,1.17160,1.17360,82645.00
27.10.2003 08:00:00.000,1.17350,1.17410,1.16540,1.16650,165290.00
28.10.2003 08:00:00.000,1.16650,1.17190,1.16560,1.16640,139548.00
29.10.2003 08:00:00.000,1.16650,1.17560,1.16090,1.16240,74516.00
30.10.2003 08:00:00.000,1.16250,1.16570,1.15610,1.15850,163935.00
31.10.2003 08:00:00.000,1.15850,1.15850,1.15850,1.15850,0.00
01.11.2003 08:00:00.000,1.15850,1.15850,1.15850,1.15850,0.00
02.11.2003 08:00:00.000,1.15870,1.16200,1.14260,1.14560,104322.00
03.11.2003 08:00:00.000,1.14570,1.15130,1.14240,1.14720,97548.00
04.11.2003 08:00:00.000,1.14710,1.14980,1.14110,1.14250,117871.00
05.11.2003 08:00:00.000,1.14240,1.14650,1.13860,1.14080,169355.00
06.11.2003 08:00:00.000,1.14090,1.15430,1.13740,1.15280,121935.00
07.11.2003 08:00:00.000,1.15280,1.15280,1.15280,1.15280,0.00
08.11.2003 08:00:00.000,1.15280,1.15280,1.15280,1.15280,0.00
09.11.2003 08:00:00.000,1.15130,1.15360,1.14430,1.14490,86709.00
10.11.2003 08:00:00.000,1.14490,1.15310,1.14410,1.15080,63677.00
11.11.2003 08:00:00.000,1.15060,1.16600,1.15030,1.16460,163935.00
12.11.2003 08:00:00.000,1.16490,1.17520,1.16300,1.17380,190363.00
13.11.2003 08:00:00.000,1.17380,1.18030,1.17290,1.17750,108044.00
14.11.2003 08:00:00.000,1.17750,1.17750,1.17750,1.17750,0.00
15.11.2003 08:00:00.000,1.17750,1.17750,1.17750,1.17750,0.00
16.11.2003 08:00:00.000,1.17750,1.18490,1.17230,1.17480,77174.00
17.11.2003 08:00:00.000,1.17450,1.19750,1.17320,1.19570,121764.00
18.11.2003 08:00:00.000,1.19600,1.19790,1.18690,1.18970,135484.00
19.11.2003 08:00:00.000,1.18950,1.19660,1.18810,1.19010,207513.00
20.11.2003 08:00:00.000,1.19010,1.19390,1.18540,1.19140,58309.00
21.11.2003 08:00:00.000,1.19140,1.19140,1.19140,1.19140,0.00
22.11.2003 08:00:00.000,1.19140,1.19140,1.19140,1.19140,0.00
23.11.2003 08:00:00.000,1.19140,1.19190,1.17550,1.17800,84034.00
24.11.2003 08:00:00.000,1.17810,1.18200,1.17500,1.17760,166354.00
25.11.2003 08:00:00.000,1.17800,1.19480,1.17740,1.19240,113189.00
26.11.2003 08:00:00.000,1.19260,1.19380,1.18820,1.19180,89179.00
27.11.2003 08:00:00.000,1.19160,1.20160,1.18960,1.19930,63454.00
28.11.2003 08:00:00.000,1.19930,1.19930,1.19930,1.19930,0.00
29.11.2003 08:00:00.000,1.19930,1.19930,1.19930,1.19930,0.00
30.11.2003 08:00:00.000,1.19780,1.20410,1.19350,1.19580,183503.00
01.12.2003 08:00:00.000,1.19590,1.21140,1.19380,1.20870,200653.00
